latitude,longitude,Depth,Temperature,pH
27.7498,-90.0023,835.0,28.387,8.0536
27.7498,-90.0023,835.0,30.333,8.0322
27.7498,-90.0023,835.0,30.346,8.0393
27.7498,-90.0023,835.0,30.36,8.046159999999999
27.7498,-90.0023,835.0,30.364,8.046159999999999
27.5827,-90.004,1263.0,5.085,7.9157
27.5827,-90.004,1263.0,5.451,7.8983
27.5827,-90.004,1263.0,5.992,7.8896
27.5827,-90.004,1263.0,6.726,7.8556
27.5827,-90.004,1263.0,7.789,7.8488
27.5827,-90.004,1263.0,9.02,7.8509
27.5827,-90.004,1263.0,10.255,7.8657
27.5827,-90.004,1263.0,11.489,7.8848
27.5827,-90.004,1263.0,13.12,7.9093
27.5827,-90.004,1263.0,14.519,7.9326
27.5827,-90.004,1263.0,16.059,7.9716
27.5827,-90.004,1263.0,17.264,7.9912
27.5827,-90.004,1263.0,18.797,8.0005
27.5827,-90.004,1263.0,20.515,8.002
27.5827,-90.004,1263.0,22.772,8.0185
27.5827,-90.004,1263.0,24.628,8.0446
27.5827,-90.004,1263.0,25.77,8.0624
27.5827,-90.004,1263.0,27.32,8.0559
27.5827,-90.004,1263.0,28.927,8.0414
27.5827,-90.004,1263.0,30.354,8.0321
27.5827,-90.004,1263.0,30.631,8.03146
27.5827,-90.004,1263.0,30.634,8.0277
27.5827,-90.004,1263.0,30.626,8.03146
28.0002,-83.0008,16.0,30.807,7.98456
28.0002,-83.0008,16.0,30.806,7.98456
28.0002,-83.0008,16.0,30.806,7.98456
28.0002,-83.0008,16.0,30.807,7.9996
28.0002,-83.0008,16.0,30.808,7.98456
28.0002,-83.0008,16.0,30.807,7.98456
28.0002,-83.0008,16.0,30.806,7.98456
28.0002,-83.0008,16.0,30.805,7.98456
28.0002,-83.0008,16.0,30.806,7.98456
28.0002,-83.0008,16.0,30.806,7.98456
28.0002,-83.0008,16.0,30.805,7.98456
28.0002,-83.0008,16.0,31.235,7.99178
28.0002,-83.0008,16.0,31.225,7.99178
28.0002,-83.0008,16.0,31.21,7.99178
28.0002,-83.0008,16.0,31.21,7.99178
28.0002,-83.0008,16.0,31.236,7.99178
28.0002,-83.0008,16.0,31.262,7.99178
28.0002,-83.0008,16.0,31.253,7.99178
28.0002,-83.0008,16.0,31.249,7.9874
28.0002,-83.0008,16.0,31.25,7.99178
28.0002,-83.0008,16.0,31.254,7.99178
28.0002,-83.0008,16.0,31.237,7.99178
28.0002,-83.0008,16.0,31.232,7.99178
27.7774,-83.3353,29.0,27.615,8.0473
27.7774,-83.3353,29.0,27.887,8.0442
27.7774,-83.3353,29.0,27.877,8.021939999999999
27.7774,-83.3353,29.0,30.278,8.0056
27.7774,-83.3353,29.0,30.375,8.0054
27.7774,-83.3353,29.0,30.39,8.02366
27.5558,-83.6659,43.0,24.988,8.0555
27.5558,-83.6659,43.0,26.353,8.05
27.5558,-83.6659,43.0,27.914,8.0385
27.5558,-83.6659,43.0,29.965,8.0162
27.5558,-83.6659,43.0,30.275,8.0125
27.3292,-84.004,65.0,21.783,8.0588
27.3292,-84.004,65.0,21.782,8.0503
27.3292,-84.004,65.0,22.515,8.0581
27.3292,-84.004,65.0,23.838,8.0546
27.3292,-84.004,65.0,24.847,8.055
27.3292,-84.004,65.0,28.02,8.00004
27.3292,-84.004,65.0,27.999,8.029
27.3292,-84.004,65.0,30.056,8.0176
27.3292,-84.004,65.0,30.366,7.976180000000001
27.3292,-84.004,65.0,30.365,8.0165
27.1111,-84.334,126.0,17.622,8.0003
27.1111,-84.334,126.0,19.14,8.0098
27.1111,-84.334,126.0,21.197,8.0321
27.1111,-84.334,126.0,23.332,8.0489
27.1111,-84.334,126.0,23.354,8.04634
27.1111,-84.334,126.0,24.805,8.0736
27.1111,-84.334,126.0,25.851,8.0673
27.1111,-84.334,126.0,25.849,8.05288
27.1111,-84.334,126.0,27.894,8.0436
27.1111,-84.334,126.0,29.789,8.031
27.1111,-84.334,126.0,29.825,8.0327
27.1111,-84.334,126.0,29.832,7.9850200000000005
26.8899,-84.6659,219.0,14.611,7.9408
26.8899,-84.6659,219.0,17.11,7.9744
26.8899,-84.6659,219.0,19.212,8.016
26.8899,-84.6659,219.0,20.871,8.0197
26.8899,-84.6659,219.0,20.881,8.02262
26.8899,-84.6659,219.0,22.996,8.078
26.8899,-84.6659,219.0,25.304,8.05312
26.8899,-84.6659,219.0,25.345,8.0603
26.8899,-84.6659,219.0,26.215,8.0662
26.8899,-84.6659,219.0,28.118,8.0414
26.8899,-84.6659,219.0,29.98,8.0321
26.8899,-84.6659,219.0,30.074,8.0351
26.8899,-84.6659,219.0,30.076,8.04114
26.8899,-84.6659,219.0,30.086,8.0309
26.8899,-84.6659,219.0,30.074,8.04114
26.6658,-84.9996,3294.0,4.373,7.9045
26.6658,-84.9996,3294.0,4.355,7.9109
26.6658,-84.9996,3294.0,4.328,7.923
26.6658,-84.9996,3294.0,4.304,7.9332
26.6658,-84.9996,3294.0,4.289,7.946
26.6658,-84.9996,3294.0,4.279,7.9604
26.6658,-84.9996,3294.0,4.284,7.9673
26.6658,-84.9996,3294.0,4.306,7.9801
26.6658,-84.9996,3294.0,4.396,7.9824
26.6658,-84.9996,3294.0,4.774,7.963
26.6658,-84.9996,3294.0,5.855,7.9094
26.6658,-84.9996,3294.0,7.849,7.8709
26.6658,-84.9996,3294.0,12.263,7.8733
26.6658,-84.9996,3294.0,13.591,7.924639999999999
26.6658,-84.9996,3294.0,15.577,7.9763
26.6658,-84.9996,3294.0,17.857,7.994
26.6658,-84.9996,3294.0,18.835,8.0165
26.6658,-84.9996,3294.0,19.648,8.0353
26.6658,-84.9996,3294.0,21.318,8.0738
26.6658,-84.9996,3294.0,23.928,8.0813
26.6658,-84.9996,3294.0,27.112,8.0602
26.6658,-84.9996,3294.0,30.208,8.0402
26.6658,-84.9996,3294.0,30.606,8.039
26.3398,-85.5092,3266.0,4.374,7.8968
26.3398,-85.5092,3266.0,4.351,7.924980000000001
26.3398,-85.5092,3266.0,4.325,7.9155
26.3398,-85.5092,3266.0,4.302,7.9238
26.3398,-85.5092,3266.0,4.282,7.9352
26.3398,-85.5092,3266.0,4.265,7.9382
26.3398,-85.5092,3266.0,4.25,7.9492
26.3398,-85.5092,3266.0,4.263,7.9555
26.3398,-85.5092,3266.0,4.351,7.9536
26.3398,-85.5092,3266.0,4.711,7.9412
26.3398,-85.5092,3266.0,5.747,7.8888
26.3398,-85.5092,3266.0,8.134,7.8473
26.3398,-85.5092,3266.0,12.081,7.89084
26.3398,-85.5092,3266.0,13.289,7.9164
26.3398,-85.5092,3266.0,16.867,7.9753
26.3398,-85.5092,3266.0,18.096,7.9999
26.3398,-85.5092,3266.0,19.409,7.9974
26.3398,-85.5092,3266.0,21.034,7.9854199999999995
26.3398,-85.5092,3266.0,24.515,8.0106
26.3398,-85.5092,3266.0,28.989,8.032
26.3398,-85.5092,3266.0,30.563,8.016
26.3398,-85.5092,3266.0,30.988,8.015540000000001
25.9992,-85.9967,3238.0,4.368,7.9116
25.9992,-85.9967,3238.0,4.345,7.9085
25.9992,-85.9967,3238.0,4.321,7.931
25.9992,-85.9967,3238.0,4.297,7.9243
25.9992,-85.9967,3238.0,4.278,7.9419
25.9992,-85.9967,3238.0,4.266,7.962
25.9992,-85.9967,3238.0,4.263,7.9747
25.9992,-85.9967,3238.0,4.281,7.9687
25.9992,-85.9967,3238.0,4.381,7.931
25.9992,-85.9967,3238.0,4.93,7.9106
25.9992,-85.9967,3238.0,6.26,7.8874
25.9992,-85.9967,3238.0,9.247,7.90848
25.9992,-85.9967,3238.0,15.476,8.0223
25.9992,-85.9967,3238.0,16.983,7.9941
25.9992,-85.9967,3238.0,18.958,8.0101
25.9992,-85.9967,3238.0,22.281,8.005
25.9992,-85.9967,3238.0,24.621,8.0154
25.9992,-85.9967,3238.0,26.122,8.0364
25.9992,-85.9967,3238.0,27.979,8.0433
25.9992,-85.9967,3238.0,28.668,8.0412
25.9992,-85.9967,3238.0,29.405,8.0396
25.9992,-85.9967,3238.0,29.554,8.0361
25.9992,-85.9967,3238.0,29.644,8.03956
25.9992,-85.9967,3238.0,29.644,8.0376
25.784,-86.3695,3196.0,4.363,7.931800000000001
25.784,-86.3695,3196.0,4.343,7.9126
25.784,-86.3695,3196.0,4.318,7.9164
25.784,-86.3695,3196.0,4.298,7.9297
25.784,-86.3695,3196.0,4.283,7.9328
25.784,-86.3695,3196.0,4.275,7.935840000000001
25.784,-86.3695,3196.0,4.284,7.9481
25.784,-86.3695,3196.0,4.332,7.9522
25.784,-86.3695,3196.0,4.558,7.9459
25.784,-86.3695,3196.0,5.406,7.9034
25.784,-86.3695,3196.0,7.568,7.8492
25.784,-86.3695,3196.0,10.791,7.8708
25.784,-86.3695,3196.0,17.205,7.9935
25.784,-86.3695,3196.0,18.556,8.0006
25.784,-86.3695,3196.0,20.835,7.999
25.784,-86.3695,3196.0,24.894,8.0164
25.784,-86.3695,3196.0,26.351,8.0463
25.784,-86.3695,3196.0,27.106,8.0486
25.784,-86.3695,3196.0,27.528,8.0485
25.784,-86.3695,3196.0,28.476,8.0537
25.784,-86.3695,3196.0,29.483,8.0417
25.784,-86.3695,3196.0,30.092,8.0367
25.784,-86.3695,3196.0,30.087,8.04
25.784,-86.3695,3196.0,30.086,8.044120000000001
26.9955,-79.9896,59.0,16.313,7.9629199999999996
26.9955,-79.9896,59.0,16.235,7.951759999999998
26.9955,-79.9896,59.0,23.121,8.006620000000002
26.9955,-79.9896,59.0,28.515,8.0283
26.9955,-79.9896,59.0,29.588,8.0315
26.9955,-79.9896,59.0,29.59,8.000119999999999
26.9955,-79.9896,59.0,30.64,8.0262
26.9955,-79.9896,59.0,30.622,8.018559999999999
26.9955,-79.9896,59.0,30.586,8.018559999999999
26.9955,-79.9896,59.0,30.65,8.02024
26.9955,-79.9896,59.0,30.647,8.02024
26.9955,-79.9896,59.0,30.649,8.02024
26.9955,-79.9896,59.0,30.626,8.018559999999999
26.9672,-79.9311,150.0,9.948,7.87288
26.9672,-79.9311,150.0,9.967,7.8848
26.9672,-79.9311,150.0,11.486,7.892740000000001
26.9672,-79.9311,150.0,11.504,7.9206
26.9672,-79.9311,150.0,16.309,7.9489
26.9672,-79.9311,150.0,23.12,8.00668
26.9672,-79.9311,150.0,23.165,8.00668
26.9672,-79.9311,150.0,25.429,8.0648
26.9672,-79.9311,150.0,27.284,8.0531
26.9672,-79.9311,150.0,29.004,8.0428
26.9672,-79.9311,150.0,30.3,8.0327
26.9672,-79.9311,150.0,30.558,8.0336
26.9672,-79.9311,150.0,30.555,8.02004
26.9672,-79.9311,150.0,30.561,8.02004
26.9676,-79.8513,293.0,8.547,7.8645
26.9676,-79.8513,293.0,9.63,7.8764
26.9676,-79.8513,293.0,10.277,7.8838
26.9676,-79.8513,293.0,12.351,7.921
26.9676,-79.8513,293.0,14.623,7.9452
26.9676,-79.8513,293.0,17.176,7.9972
26.9676,-79.8513,293.0,22.832,8.0456
26.9676,-79.8513,293.0,25.25,8.0606
26.9676,-79.8513,293.0,26.054,8.0622
26.9676,-79.8513,293.0,26.997,8.0603
26.9676,-79.8513,293.0,29.014,8.0363
26.9676,-79.8513,293.0,30.356,8.033
26.9676,-79.8513,293.0,30.538,8.0298
26.9676,-79.8513,293.0,30.542,8.01928
26.9634,-79.777,405.0,8.121,7.8678
26.9634,-79.777,405.0,10.292,7.8764
26.9634,-79.777,405.0,10.985,7.8828
26.9634,-79.777,405.0,13.608,7.9226
26.9634,-79.777,405.0,16.074,7.9849
26.9634,-79.777,405.0,19.416,8.0244
26.9634,-79.777,405.0,21.891,8.00268
26.9634,-79.777,405.0,21.907,8.043
26.9634,-79.777,405.0,24.251,8.0482
26.9634,-79.777,405.0,26.194,8.0616
26.9634,-79.777,405.0,26.207,8.034659999999999
26.9634,-79.777,405.0,27.143,8.0569
26.9634,-79.777,405.0,28.183,8.0412
26.9634,-79.777,405.0,29.619,8.0339
26.9634,-79.777,405.0,30.335,8.0315
26.9634,-79.777,405.0,30.335,8.034
26.9634,-79.777,405.0,30.334,8.025319999999999
26.9629,-79.6874,542.0,7.345,7.8611
26.9629,-79.6874,542.0,8.073,7.8591
26.9629,-79.6874,542.0,9.143,7.8578
26.9629,-79.6874,542.0,10.191,7.875
26.9629,-79.6874,542.0,11.517,7.8922
26.9629,-79.6874,542.0,14.235,7.9301
26.9629,-79.6874,542.0,17.265,7.9933
26.9629,-79.6874,542.0,18.731,7.9964
26.9629,-79.6874,542.0,20.931,8.0001
26.9629,-79.6874,542.0,22.834,8.0058
26.9629,-79.6874,542.0,24.933,8.056
26.9629,-79.6874,542.0,27.12,8.0545
26.9629,-79.6874,542.0,28.309,8.031400000000001
26.9629,-79.6874,542.0,28.777,8.0462
26.9629,-79.6874,542.0,30.039,8.0365
26.9629,-79.6874,542.0,30.109,8.0407
26.9629,-79.6874,542.0,30.106,8.0425
26.9619,-79.6235,639.0,7.672,7.8524
26.9619,-79.6235,639.0,7.862,7.8555
26.9619,-79.6235,639.0,8.928,7.8599000000000006
26.9619,-79.6235,639.0,10.215,7.8607
26.9619,-79.6235,639.0,11.548,7.8831
26.9619,-79.6235,639.0,14.061,7.92856
26.9619,-79.6235,639.0,16.63,7.97256
26.9619,-79.6235,639.0,18.299,7.9956
26.9619,-79.6235,639.0,19.616,8.0011
26.9619,-79.6235,639.0,21.28,7.9978
26.9619,-79.6235,639.0,23.366,8.0047
26.9619,-79.6235,639.0,23.367,8.010520000000001
26.9619,-79.6235,639.0,25.974,8.0594
26.9619,-79.6235,639.0,27.421,8.0574
26.9619,-79.6235,639.0,27.424,8.037659999999999
26.9619,-79.6235,639.0,28.014,8.056
26.9619,-79.6235,639.0,28.583,8.0563
26.9619,-79.6235,639.0,28.962,8.02932
26.9619,-79.6235,639.0,30.059,8.042
26.9619,-79.6235,639.0,30.051,8.0426
26.9619,-79.6235,639.0,30.051,8.02918
26.9619,-79.6235,639.0,30.052,8.02918
26.9619,-79.6235,639.0,30.052,8.02918
31.4013,-80.8582,13.0,28.68,7.98868
31.4013,-80.8582,13.0,28.724,7.97996
31.4013,-80.8582,13.0,28.719,7.97996
31.4013,-80.8582,13.0,28.72,7.97996
31.4013,-80.8582,13.0,28.726,7.97996
31.4013,-80.8582,13.0,28.722,7.97996
31.4658,-80.9208,15.0,28.984,8.0315
31.4658,-80.9208,15.0,28.983,7.98886
31.4658,-80.9208,15.0,28.982,7.98886
31.4658,-80.9208,15.0,28.978,8.0345
31.3972,-80.742,23.0,28.206,8.006440000000001
31.3972,-80.742,23.0,28.207,8.0175
31.3972,-80.742,23.0,28.385,8.0219
31.3972,-80.742,23.0,28.456,7.998780000000001
31.3972,-80.742,23.0,28.607,8.00018
31.3972,-80.742,23.0,28.569,7.998779999999999
31.324,-80.5645,26.0,24.342,8.0693
31.324,-80.5645,26.0,24.332,8.04358
31.324,-80.5645,26.0,28.396,8.008700000000001
31.324,-80.5645,26.0,28.39,8.042
31.324,-80.5645,26.0,28.635,8.0342
31.324,-80.5645,26.0,28.641,8.008700000000001
31.324,-80.5645,26.0,28.641,8.008700000000001
31.324,-80.5645,26.0,28.626,8.008700000000001
31.253,-80.3862,31.0,22.972,8.0708
31.253,-80.3862,31.0,22.975,8.051979999999999
31.253,-80.3862,31.0,27.807,8.015139999999999
31.253,-80.3862,31.0,27.825,8.015139999999999
31.253,-80.3862,31.0,27.732,8.0349
31.253,-80.3862,31.0,28.444,8.00624
31.253,-80.3862,31.0,28.464,8.0323
31.253,-80.3862,31.0,28.435,8.00198
31.253,-80.3862,31.0,28.696,8.0316
31.253,-80.3862,31.0,28.691,8.00624
31.253,-80.3862,31.0,28.705,8.00624
31.1952,-80.2428,37.0,22.799,8.0716
31.1952,-80.2428,37.0,22.795,8.05214
31.1952,-80.2428,37.0,27.635,8.01648
31.1952,-80.2428,37.0,27.642,8.0416
31.1952,-80.2428,37.0,28.507,8.0269
31.1952,-80.2428,37.0,28.508,8.01478
31.1952,-80.2428,37.0,28.627,8.0254
31.1952,-80.2428,37.0,28.63,8.01694
31.1952,-80.2428,37.0,28.629,8.01694
31.0787,-79.9582,45.0,20.086,7.99106
31.0787,-79.9582,45.0,20.095,8.0406
31.0787,-79.9582,45.0,23.564,8.04204
31.0787,-79.9582,45.0,23.62,8.03106
31.0787,-79.9582,45.0,28.542,8.030899999999999
31.0787,-79.9582,45.0,28.536,8.0481
31.0787,-79.9582,45.0,28.572,8.0445
31.0787,-79.9582,45.0,28.561,8.030899999999999
31.0787,-79.9582,45.0,28.566,8.030899999999999
31.0787,-79.9582,45.0,28.566,8.030899999999999
31.0787,-79.9582,45.0,28.565,8.030899999999999
30.959,-79.6603,511.0,7.474,7.8676
30.959,-79.6603,511.0,8.378,7.861
30.959,-79.6603,511.0,8.822,7.8712
30.959,-79.6603,511.0,9.359,7.8659
30.959,-79.6603,511.0,12.646,7.9057
30.959,-79.6603,511.0,14.87,7.9397
30.959,-79.6603,511.0,16.81,7.9802
30.959,-79.6603,511.0,19.677,7.9952
30.959,-79.6603,511.0,21.717,8.01962
30.959,-79.6603,511.0,21.714,8.0268
30.959,-79.6603,511.0,25.46,8.055
30.959,-79.6603,511.0,27.134,8.056
30.959,-79.6603,511.0,27.142,8.032419999999998
30.959,-79.6603,511.0,27.701,8.0583
30.959,-79.6603,511.0,28.118,8.0631
30.959,-79.6603,511.0,29.205,8.0495
30.959,-79.6603,511.0,30.187,8.0408
30.959,-79.6603,511.0,30.176,8.0405
30.959,-79.6603,511.0,30.167,8.022699999999999
30.959,-79.6603,511.0,30.172,8.022699999999999
30.8332,-79.454,790.0,8.223,7.8637
30.8332,-79.454,790.0,8.251,7.8623
30.8332,-79.454,790.0,9.882,7.8661
30.8332,-79.454,790.0,12.968,7.924079999999999
30.8332,-79.454,790.0,14.964,7.9739
30.8332,-79.454,790.0,16.267,8.0278
30.8332,-79.454,790.0,17.868,8.0647
30.8332,-79.454,790.0,18.299,8.075
30.8332,-79.454,790.0,18.93,8.0762
30.8332,-79.454,790.0,19.622,7.995480000000001
30.8332,-79.454,790.0,19.631,8.0073
30.8332,-79.454,790.0,21.799,7.9963
30.8332,-79.454,790.0,24.598,8.041
30.8332,-79.454,790.0,26.504,8.0648
30.8332,-79.454,790.0,27.972,8.0553
30.8332,-79.454,790.0,28.82,8.0561
30.8332,-79.454,790.0,29.172,8.0498
30.8332,-79.454,790.0,29.942,8.045
30.8332,-79.454,790.0,29.937,8.048
30.8332,-79.454,790.0,29.942,8.03256
30.8332,-79.454,790.0,29.94,8.03256
30.8332,-79.454,790.0,29.943,8.03256
30.8332,-79.454,790.0,29.935,8.047
30.6933,-78.9993,801.0,9.297,7.8803
30.6933,-78.9993,801.0,11.483,7.9143
30.6933,-78.9993,801.0,14.568,7.9655
30.6933,-78.9993,801.0,16.641,8.0226
30.6933,-78.9993,801.0,17.628,8.0446
30.6933,-78.9993,801.0,18.155,8.0721
30.6933,-78.9993,801.0,18.434,8.0746
30.6933,-78.9993,801.0,18.694,8.0773
30.6933,-78.9993,801.0,19.238,8.0843
30.6933,-78.9993,801.0,20.531,8.1185
30.6933,-78.9993,801.0,24.533,8.0644
30.6933,-78.9993,801.0,26.102,8.0659
30.6933,-78.9993,801.0,27.32,8.0674
30.6933,-78.9993,801.0,28.011,8.0667
30.6933,-78.9993,801.0,28.85,8.057
30.6933,-78.9993,801.0,28.934,8.0457
30.6933,-78.9993,801.0,28.782,8.0526
30.6933,-78.9993,801.0,28.742,8.04294
30.494,-78.4983,812.0,9.11,7.8687
30.494,-78.4983,812.0,13.379,7.9671
30.494,-78.4983,812.0,15.956,8.0103
30.494,-78.4983,812.0,17.91,8.0677
30.494,-78.4983,812.0,18.383,8.076
30.494,-78.4983,812.0,18.755,8.0566
30.494,-78.4983,812.0,19.392,8.0688
30.494,-78.4983,812.0,20.229,8.0601
30.494,-78.4983,812.0,21.757,8.059859999999999
30.494,-78.4983,812.0,21.758,8.0753
30.494,-78.4983,812.0,23.504,8.0108
30.494,-78.4983,812.0,25.217,8.0436
30.494,-78.4983,812.0,25.215,8.03378
30.494,-78.4983,812.0,26.15,8.0604
30.494,-78.4983,812.0,27.556,8.05726
30.494,-78.4983,812.0,27.556,8.05726
30.494,-78.4983,812.0,28.413,8.0668
30.494,-78.4983,812.0,28.521,8.0682
30.494,-78.4983,812.0,28.648,8.0637
30.494,-78.4983,812.0,28.648,8.0646
30.494,-78.4983,812.0,28.643,8.0581
30.494,-78.4983,812.0,28.643,8.0644
30.2973,-78.0015,804.0,9.557,7.895
30.2973,-78.0015,804.0,13.076,7.9464
30.2973,-78.0015,804.0,14.813,7.9439
30.2973,-78.0015,804.0,17.533,8.0485
30.2973,-78.0015,804.0,18.205,8.042919999999999
30.2973,-78.0015,804.0,18.397,8.0769
30.2973,-78.0015,804.0,18.761,8.0685
30.2973,-78.0015,804.0,19.776,8.0767
30.2973,-78.0015,804.0,20.637,8.0747
30.2973,-78.0015,804.0,21.716,8.0906
30.2973,-78.0015,804.0,22.901,8.0932
30.2973,-78.0015,804.0,22.902,8.056439999999998
30.2973,-78.0015,804.0,24.194,8.0675
30.2973,-78.0015,804.0,25.5,8.0582
30.2973,-78.0015,804.0,26.684,8.073
30.2973,-78.0015,804.0,27.44,8.0723
30.2973,-78.0015,804.0,28.097,8.07
30.2973,-78.0015,804.0,28.692,8.0664
30.2973,-78.0015,804.0,28.756,8.0681
30.2973,-78.0015,804.0,28.756,8.05386
30.2973,-78.0015,804.0,28.756,8.0683
35.9998,-75.05,45.0,14.154,8.01798
35.9998,-75.05,45.0,14.164,8.01798
35.9998,-75.05,45.0,17.861,8.02908
35.9998,-75.05,45.0,17.736,8.1096
35.9998,-75.05,45.0,25.123,8.0818
35.9998,-75.05,45.0,25.281,8.028459999999999
35.9998,-75.05,45.0,25.431,8.0758
35.9998,-75.05,45.0,25.314,8.028459999999999
35.9998,-75.05,45.0,25.414,8.0163
35.964,-74.9535,71.0,13.01,8.0802
35.964,-74.9535,71.0,13.009,8.05588
35.964,-74.9535,71.0,12.608,8.0779
35.964,-74.9535,71.0,13.329,8.0915
35.964,-74.9535,71.0,18.311,8.0872
35.964,-74.9535,71.0,25.792,8.067
35.964,-74.9535,71.0,26.159,8.03586
35.964,-74.9535,71.0,26.154,8.061
35.9162,-74.8502,110.0,12.272,8.0143
35.9162,-74.8502,110.0,12.248,7.99724
35.9162,-74.8502,110.0,11.899,8.00756
35.9162,-74.8502,110.0,11.923,8.0368
35.9162,-74.8502,110.0,15.911,8.0377
35.9162,-74.8502,110.0,17.245,8.0597
35.9162,-74.8502,110.0,22.392,8.04478
35.9162,-74.8502,110.0,22.396,8.1056
35.9162,-74.8502,110.0,25.821,8.0734
35.9162,-74.8502,110.0,25.969,8.063
35.9162,-74.8502,110.0,25.955,8.046980000000001
35.9162,-74.8502,110.0,25.955,8.06
35.9162,-74.8502,110.0,25.956,8.046980000000001
35.8982,-74.7913,921.0,4.458,7.9938
35.8982,-74.7913,921.0,4.714,7.9953
35.8982,-74.7913,921.0,5.073,7.9922
35.8982,-74.7913,921.0,5.734,7.9669
35.8982,-74.7913,921.0,7.163,7.9318
35.8982,-74.7913,921.0,8.87,7.9026
35.8982,-74.7913,921.0,11.502,7.953
35.8982,-74.7913,921.0,12.894,7.97
35.8982,-74.7913,921.0,13.623,8.0464
35.8982,-74.7913,921.0,13.859,8.0444
35.8982,-74.7913,921.0,13.328,8.040460000000001
35.8982,-74.7913,921.0,14.709,8.0246
35.8982,-74.7913,921.0,14.706,8.03664
35.8982,-74.7913,921.0,12.051,8.0446
35.8982,-74.7913,921.0,14.908,8.0468
35.8982,-74.7913,921.0,14.974,8.0497
35.8982,-74.7913,921.0,16.392,8.0503
35.8982,-74.7913,921.0,23.899,8.0842
35.8982,-74.7913,921.0,26.086,8.0736
35.8982,-74.7913,921.0,25.436,8.061
35.8982,-74.7913,921.0,25.239,8.0476
35.8982,-74.7913,921.0,25.244,8.0305
35.8982,-74.7913,921.0,25.241,8.0305
35.8323,-74.6477,1665.0,3.658,7.9913
35.8323,-74.6477,1665.0,3.955,7.984800000000002
35.8323,-74.6477,1665.0,4.171,7.9945
35.8323,-74.6477,1665.0,4.454,7.9929
35.8323,-74.6477,1665.0,4.889,7.985
35.8323,-74.6477,1665.0,5.165,7.9829
35.8323,-74.6477,1665.0,6.143,7.9658
35.8323,-74.6477,1665.0,7.257,7.9309
35.8323,-74.6477,1665.0,8.411,7.917
35.8323,-74.6477,1665.0,9.454,7.9225
35.8323,-74.6477,1665.0,10.773,7.9306
35.8323,-74.6477,1665.0,11.654,7.949
35.8323,-74.6477,1665.0,13.507,8.0087
35.8323,-74.6477,1665.0,13.596,8.0057
35.8323,-74.6477,1665.0,13.864,8.0094
35.8323,-74.6477,1665.0,10.25,8.0421
35.8323,-74.6477,1665.0,10.796,8.0597
35.8323,-74.6477,1665.0,21.8,8.0678
35.8323,-74.6477,1665.0,24.431,8.069
35.8323,-74.6477,1665.0,26.125,8.0699
35.8323,-74.6477,1665.0,26.223,8.0707
35.8323,-74.6477,1665.0,26.352,8.0665
35.8323,-74.6477,1665.0,26.35,8.053680000000002
35.7482,-74.4475,2080.0,3.69,7.977200000000001
35.7482,-74.4475,2080.0,3.931,7.97736
35.7482,-74.4475,2080.0,4.114,7.97722
35.7482,-74.4475,2080.0,4.394,7.97722
35.7482,-74.4475,2080.0,4.83,7.974880000000001
35.7482,-74.4475,2080.0,6.611,7.981540000000001
35.7482,-74.4475,2080.0,9.567,7.88352
35.7482,-74.4475,2080.0,10.893,8.0215
35.7482,-74.4475,2080.0,13.025,8.01998
35.7482,-74.4475,2080.0,15.392,8.032399999999999
35.7482,-74.4475,2080.0,18.412,8.01088
35.7482,-74.4475,2080.0,21.034,8.014660000000001
35.7482,-74.4475,2080.0,21.072,8.014660000000001
35.7482,-74.4475,2080.0,23.944,8.00676
35.7482,-74.4475,2080.0,26.352,8.02498
35.7482,-74.4475,2080.0,26.351,8.02498
35.7482,-74.4475,2080.0,28.748,8.03556
35.7482,-74.4475,2080.0,28.674,8.03556
35.7482,-74.4475,2080.0,28.678,8.03556
35.7482,-74.4475,2080.0,28.691,8.03556
35.6043,-74.2607,2667.0,2.784,7.9762
35.6043,-74.2607,2667.0,2.938,7.9746
35.6043,-74.2607,2667.0,3.133,7.9922
35.6043,-74.2607,2667.0,3.259,7.99
35.6043,-74.2607,2667.0,3.454,7.9933
35.6043,-74.2607,2667.0,3.613,7.996
35.6043,-74.2607,2667.0,3.786,7.9888
35.6043,-74.2607,2667.0,3.966,7.9931
35.6043,-74.2607,2667.0,4.093,7.9925
35.6043,-74.2607,2667.0,4.407,7.9924
35.6043,-74.2607,2667.0,5.114,7.9773
35.6043,-74.2607,2667.0,7.524,7.9237
35.6043,-74.2607,2667.0,17.31,7.9983
35.6043,-74.2607,2667.0,18.361,7.9889
35.6043,-74.2607,2667.0,19.939,8.0102
35.6043,-74.2607,2667.0,21.424,8.0102
35.6043,-74.2607,2667.0,22.87,8.0106
35.6043,-74.2607,2667.0,24.727,8.0227
35.6043,-74.2607,2667.0,26.738,8.0504
35.6043,-74.2607,2667.0,28.83,8.0453
35.6043,-74.2607,2667.0,28.842,8.0441
35.6043,-74.2607,2667.0,28.838,8.0475
35.6043,-74.2607,2667.0,28.831,8.04284
35.6043,-74.2607,2667.0,28.835,8.04284
35.5188,-73.9917,3080.0,2.192,7.97696
35.5188,-73.9917,3080.0,2.624,7.97696
35.5188,-73.9917,3080.0,2.917,7.97696
35.5188,-73.9917,3080.0,3.124,7.97696
35.5188,-73.9917,3080.0,3.314,7.97696
35.5188,-73.9917,3080.0,3.473,7.977200000000001
35.5188,-73.9917,3080.0,3.706,7.97736
