State,Abbreviation,County,Population,Temperature,Precipitation,Elevation,Electricity-Prices,Wage,Population_Class,Temperature_Class,Precipitation_Class,Elevation_Class,Electricity-Prices_Class,Wage_Class
New Hampshire,NH,Carroll,52199,46.3,67.29,314.980646684,19.49,69803.0,3,5,1,3,1,1
New Hampshire,NH,Cheshire,77350,47.9,56.25,317.332339298,19.49,64870.0,2,5,1,3,1,1
New Hampshire,NH,Coos,31504,42.6,56.32,566.103219213,19.49,52132.0,4,2,1,2,1,3
New Hampshire,NH,Grafton,91126,45.0,58.03,454.789020153,19.49,74813.0,2,2,1,2,1,1
New Hampshire,NH,Hillsborough,426594,49.3,57.71,198.822264562,19.49,71849.0,1,5,1,5,1,1
New Hampshire,NH,Merrimack,156020,48.0,54.82,222.348500254,19.49,68222.0,1,5,1,5,1,1
New Hampshire,NH,Rockingham,319424,49.7,59.29,80.9710044874,19.49,88303.0,1,5,1,6,1,1
New Hampshire,NH,Strafford,132275,48.3,62.41,129.070342205,19.49,61139.0,2,5,1,6,1,2
New Hampshire,NH,Sullivan,43958,46.6,55.57,359.211598052,19.49,63225.0,3,5,1,3,1,2
New Jersey,NJ,Atlantic,275638,56.4,44.61,14.6739025567,15.04,58310.0,1,6,3,7,1,2
New Jersey,NJ,Bergen,952997,54.7,48.55,58.5565656566,15.04,97343.0,1,6,2,7,1,1
New Jersey,NJ,Burlington,466103,56.0,45.37,21.3581267218,15.04,69496.0,1,6,3,7,1,1
New Jersey,NJ,Camden,524907,56.3,44.25,26.0682326622,15.04,61642.0,1,6,3,7,1,2
New Jersey,NJ,Cape May,95634,56.8,43.99,4.04592422503,15.04,72010.0,2,6,3,7,1,1
New Jersey,NJ,Cumberland,151356,56.7,42.3,14.245043213,15.04,47559.0,1,6,3,7,1,5
New Jersey,NJ,Essex,849477,55.1,50.03,71.3442940039,15.04,74310.0,1,6,2,7,1,1
New Jersey,NJ,Gloucester,306601,56.7,42.71,23.8910891089,15.04,62553.0,1,6,3,7,1,2
New Jersey,NJ,Hudson,703366,56.7,48.7,11.3963133641,15.04,72046.0,1,6,2,7,1,1
New Jersey,NJ,Hunterdon,129777,53.1,51.77,121.985405721,15.04,100288.0,2,7,2,6,1,1
New Jersey,NJ,Mercer,380688,55.1,46.21,39.7672605791,15.04,77911.0,1,6,3,7,1,1
New Jersey,NJ,Middlesex,861418,55.7,47.59,25.8368852459,15.04,70221.0,1,6,2,7,1,1
New Jersey,NJ,Monmouth,644098,55.8,46.37,33.8180797305,15.04,92119.0,1,6,3,7,1,1
New Jersey,NJ,Morris,511151,52.3,50.71,193.708768267,15.04,107767.0,1,7,2,5,1,1
New Jersey,NJ,Ocean,655735,55.7,45.46,25.8758361204,15.04,60823.0,1,6,3,7,1,2
New Jersey,NJ,Passaic,513936,52.6,46.85,178.87125,15.04,59559.0,1,7,3,5,1,2
New Jersey,NJ,Salem,65117,56.9,41.97,13.4353542732,15.04,57547.0,2,6,3,7,1,2
New Jersey,NJ,Somerset,346875,54.3,49.56,59.8873355263,15.04,113975.0,1,6,2,7,1,1
New Jersey,NJ,Sussex,146084,50.9,48.02,245.664467484,15.04,71059.0,2,7,2,4,1,1
New Jersey,NJ,Union,569815,55.8,49.55,38.7328605201,15.04,77007.0,1,6,2,7,1,1
New Jersey,NJ,Warren,110926,51.7,52.25,184.008213552,15.04,63041.0,2,7,2,5,1,2
New Mexico,NM,Bernalillo,672508,54.0,8.03,1818.7210452,11.84,53616.0,1,6,7,1,4,3
New Mexico,NM,Catron,3827,48.5,14.91,2248.38302869,11.84,37990.0,7,5,7,1,4,7
New Mexico,NM,Chaves,63894,61.5,9.57,1290.34825579,11.84,45577.0,2,3,7,1,4,6
New Mexico,NM,Cibola,26950,48.9,11.24,2162.97295357,11.84,34627.0,4,5,7,1,4,7
New Mexico,NM,Colfax,12246,47.1,15.64,2198.76934046,11.84,47563.0,6,5,7,1,4,5
New Mexico,NM,Curry,47532,58.3,14.86,1352.25243832,11.84,52015.0,3,4,7,1,4,4
New Mexico,NM,De Baca,1693,59.9,12.63,1351.76269185,11.84,56384.0,7,4,7,1,4,3
New Mexico,NM,Eddy,60400,63.2,8.05,1139.61144498,11.84,62888.0,2,3,7,1,4,2
New Mexico,NM,Grant,27686,55.9,14.1,1774.71208298,11.84,48537.0,4,6,7,1,4,5
New Mexico,NM,Guadalupe,4310,56.0,12.45,1578.49769793,11.84,43255.0,7,6,7,1,4,6
New Mexico,NM,Harding,628,54.5,13.46,1537.44900292,11.84,49695.0,7,6,7,1,4,4
New Mexico,NM,Hidalgo,4003,59.5,9.22,1443.31837798,11.84,51465.0,7,4,7,1,4,4
New Mexico,NM,Lea,72452,62.1,9.64,1153.42267118,11.84,48578.0,2,3,7,1,4,5
New Mexico,NM,Lincoln,20411,56.3,10.19,1783.69342651,11.84,47703.0,5,6,7,1,4,5
New Mexico,NM,Los Alamos,19187,47.5,14.25,2333.24671916,11.84,81306.0,5,5,7,1,4,1
New Mexico,NM,Luna,25749,61.0,7.13,1375.95855856,11.84,38494.0,4,3,7,1,4,7
New Mexico,NM,McKinley,69830,49.2,10.88,2115.89844942,11.84,34939.0,2,5,7,1,4,7
New Mexico,NM,Mora,4169,48.5,16.08,2184.34669165,11.84,51939.0,7,5,7,1,4,4
New Mexico,NM,Otero,68823,59.1,10.57,1615.596972,11.84,41657.0,2,4,7,1,4,7
New Mexico,NM,Quay,8546,58.3,13.7,1317.6268099,11.84,44798.0,6,4,7,1,4,6
New Mexico,NM,Rio Arriba,40048,45.4,15.57,2333.91936361,11.84,48050.81,3,2,7,1,4,5
New Mexico,NM,Roosevelt,18934,59.2,12.31,1292.39882275,11.84,45456.0,5,4,7,1,4,6
New Mexico,NM,Sandoval,153501,50.4,10.4,2048.11938569,11.84,51807.0,1,7,7,1,4,4
New Mexico,NM,San Juan,120418,51.3,9.38,1843.07794704,11.84,41735.0,2,7,7,1,4,7
New Mexico,NM,San Miguel,26953,53.3,13.45,1807.43981533,11.84,44889.0,4,7,7,1,4,6
New Mexico,NM,Santa Fe,155664,49.6,13.31,2110.48650927,11.84,69528.0,1,5,7,1,4,1
New Mexico,NM,Sierra,11436,58.5,9.31,1659.5904023,11.84,49778.0,6,4,7,1,4,4
New Mexico,NM,Socorro,16115,54.9,9.23,1825.31256731,11.84,42389.0,5,6,7,1,4,6
New Mexico,NM,Taos,34580,43.4,16.92,2600.75914159,11.84,44709.0,3,2,7,1,4,6
New Mexico,NM,Torrance,15454,51.3,12.5,1967.46401884,11.84,41423.0,5,7,7,1,4,7
New Mexico,NM,Union,3980,52.1,15.01,1652.80530043,11.84,41350.0,7,7,7,1,4,7
New Mexico,NM,Valencia,78080,55.8,7.05,1653.26536108,11.84,43485.0,2,6,7,1,4,6
New York,NY,Albany,315811,49.8,45.57,234.764921947,19.96,70947.0,1,5,3,5,1,1
New York,NY,Allegany,46694,47.7,37.14,556.571263036,19.96,42569.0,3,5,4,2,1,6
New York,NY,Bronx,1379946,56.6,48.82,23.5510204082,19.96,46834.0,1,6,2,7,1,5
New York,NY,Broome,197117,48.3,49.01,401.490196078,19.96,50657.0,1,5,2,3,1,4
New York,NY,Cattaraugus,76439,47.5,42.18,518.179849514,19.96,46775.0,2,5,3,2,1,5
New York,NY,Cayuga,74998,48.7,44.02,238.116018457,19.96,51431.0,2,5,3,5,1,4
New York,NY,Chautauqua,126027,48.9,47.14,419.299640611,19.96,47642.0,2,5,3,3,1,5
New York,NY,Chemung,81426,48.9,40.84,397.029823494,19.96,52360.0,2,5,4,3,1,3
New York,NY,Chenango,46458,46.9,49.45,441.498663816,19.96,50568.0,3,5,2,2,1,4
New York,NY,Clinton,78753,45.6,44.43,279.666034555,19.96,50625.0,2,2,3,4,1,4
New York,NY,Columbia,61286,50.7,50.47,188.862891207,19.96,65426.0,2,7,2,5,1,1
New York,NY,Cortland,46126,46.8,46.61,450.894636015,19.96,48617.0,3,5,3,2,1,5
New York,NY,Delaware,44740,46.5,46.98,556.059905501,19.96,48644.0,3,5,3,2,1,5
New York,NY,Dutchess,297545,51.8,49.0,163.541679116,19.96,67256.0,1,7,2,6,1,1
New York,NY,Erie,950312,49.6,45.74,285.250827423,19.96,57625.0,1,5,3,4,1,2
New York,NY,Essex,36910,43.6,55.74,469.674343334,19.96,54109.0,3,2,1,2,1,3
New York,NY,Franklin,46373,44.1,50.31,425.676266962,19.96,48658.0,3,2,2,3,1,5
New York,NY,Fulton,52669,46.8,53.85,372.381321185,19.96,51558.0,3,5,1,3,1,4
New York,NY,Genesee,57535,48.8,37.39,254.272225013,19.96,50662.0,3,5,4,4,1,4
New York,NY,Greene,48061,48.2,48.36,432.865848984,19.96,55805.0,3,5,2,2,1,3
New York,NY,Hamilton,5118,43.0,59.07,605.178741407,19.96,54556.0,7,2,1,2,1,3
New York,NY,Herkimer,59822,44.8,55.73,467.52584493,19.96,51946.0,2,2,1,2,1,4
New York,NY,Jefferson,116637,47.1,48.3,165.673609784,19.96,53130.0,2,5,2,6,1,3
New York,NY,Kings,2590516,57.0,47.47,12.3203463203,19.96,61851.0,1,4,2,7,1,2
New York,NY,Lewis,26699,44.8,53.08,396.091654247,19.96,54629.0,4,2,2,3,1,3
New York,NY,Livingston,61516,49.4,33.14,318.818007663,19.96,52209.0,2,5,5,3,1,3
New York,NY,Madison,67097,47.0,47.82,373.027296201,19.96,54766.0,2,5,2,3,1,3
New York,NY,Monroe,752035,49.6,36.87,150.001092498,19.96,60046.0,1,5,4,6,1,2
New York,NY,Montgomery,49623,48.8,46.31,217.047990402,19.96,48821.0,3,5,3,5,1,5
New York,NY,Nassau,1383726,55.9,42.23,28.7534381139,19.96,99597.0,1,6,3,7,1,1
New York,NY,New York,1596273,56.9,48.62,14.7096774194,19.96,195543.0,1,6,2,7,1,1
New York,NY,Niagara,210880,49.5,37.75,139.769670959,19.96,53137.0,1,5,4,6,1,3
New York,NY,Oneida,228846,47.1,52.09,273.990363815,19.96,53172.0,1,5,2,4,1,3
New York,NY,Onondaga,468249,48.8,45.84,237.768307323,19.96,60992.0,1,5,3,5,1,2
New York,NY,Ontario,112707,49.1,38.28,279.654906284,19.96,62051.0,2,5,4,4,1,2
New York,NY,Orange,405941,51.1,52.9,193.299248989,19.96,58883.0,1,7,2,5,1,2
New York,NY,Orleans,39318,49.2,36.74,145.230769231,19.96,46322.0,3,5,4,6,1,5
New York,NY,Oswego,118287,48.3,47.55,175.386089425,19.96,48574.0,2,5,2,5,1,5
New York,NY,Otsego,60636,46.2,49.27,475.223158402,19.96,53431.0,2,5,2,2,1,3
New York,NY,Putnam,98045,52.4,50.77,197.913741224,19.96,78754.0,2,7,2,5,1,1
New York,NY,Queens,2278029,56.6,46.52,16.5051546392,19.96,58646.0,1,6,3,7,1,2
New York,NY,Rensselaer,159853,49.6,47.27,251.00146092,19.96,58126.0,1,5,2,4,1,2
New York,NY,Richmond,491133,56.9,48.45,26.6229508197,19.96,65113.0,1,6,2,7,1,1
New York,NY,Rockland,339022,53.4,50.46,128.624535316,19.96,69173.0,1,7,2,6,1,1
New York,NY,St. Lawrence,107733,45.8,45.2,245.071780254,19.96,45626.0,2,2,3,4,1,5
New York,NY,Saratoga,238797,48.6,47.87,222.499715748,19.96,75651.0,1,5,2,5,1,1
New York,NY,Schenectady,160093,49.5,44.95,217.320868516,19.96,62484.0,1,5,3,5,1,2
New York,NY,Schoharie,30063,47.1,43.66,458.013471901,19.96,52027.0,4,5,3,2,1,4
New York,NY,Schuyler,17650,48.5,39.41,399.982918149,19.96,49811.0,5,5,4,3,1,4
New York,NY,Seneca,32882,49.5,39.58,185.238658777,19.96,47269.0,4,5,4,5,1,5
New York,NY,Steuben,92599,48.2,35.72,488.34644293,19.96,54238.0,2,5,4,2,1,3
New York,NY,Suffolk,1525465,54.2,44.54,23.0153846154,19.96,81309.0,1,6,3,7,1,1
New York,NY,Sullivan,79658,48.4,55.93,435.199501868,19.96,53874.0,2,5,1,2,1,3
New York,NY,Tioga,47772,48.5,44.49,380.485371703,19.96,53919.0,3,5,3,3,1,3
New York,NY,Tompkins,104777,48.0,43.22,365.89754902,19.96,51377.0,2,5,3,3,1,4
New York,NY,Ulster,182319,49.4,55.16,345.774638912,19.96,60557.0,1,5,1,3,1,2
New York,NY,Warren,65599,45.6,51.46,391.753344034,19.96,62392.0,2,2,2,3,1,2
New York,NY,Washington,60841,48.1,44.7,179.959396433,19.96,49202.0,2,5,3,5,1,4
New York,NY,Wayne,91125,49.0,37.01,132.396278702,19.96,53499.0,2,5,4,6,1,3
New York,NY,Westchester,990427,54.2,50.11,103.724789916,19.96,119705.0,1,6,2,6,1,1
New York,NY,Wyoming,39666,48.0,39.77,450.810058188,19.96,49062.0,3,5,4,2,1,4
New York,NY,Yates,24451,49.0,37.29,315.40752551,19.96,48934.0,4,5,4,3,1,4
North Carolina,NC,Alamance,176353,59.7,50.07,195.871714643,8.97,48118.0,1,4,2,5,7,5
North Carolina,NC,Alexander,36512,58.4,49.0,364.743723849,8.97,46513.0,3,4,2,3,7,5
North Carolina,NC,Alleghany,11185,53.2,55.64,874.17740113,8.97,45206.0,6,7,1,1,7,6
North Carolina,NC,Anson,22202,62.5,48.04,102.47839196,8.97,47744.0,4,3,2,6,7,5
North Carolina,NC,Ashe,27110,51.5,55.41,974.814702309,8.97,44203.0,4,7,1,1,7,6
North Carolina,NC,Avery,17571,50.6,59.2,1077.74594595,8.97,43022.0,5,7,1,1,7,6
North Carolina,NC,Beaufort,44272,63.2,46.61,7.09770723104,8.97,54165.0,3,3,3,7,7,3
North Carolina,NC,Bertie,17240,61.9,42.35,11.6163375919,8.97,48377.0,5,3,3,7,7,5
North Carolina,NC,Bladen,29446,63.7,45.35,26.0891484783,8.97,47567.0,4,3,3,7,7,5
North Carolina,NC,Brunswick,153064,64.7,50.76,12.3150269542,8.97,55361.0,1,3,2,7,7,3
North Carolina,NC,Buncombe,273589,54.6,47.16,817.948347107,8.97,57895.0,1,6,3,1,7,2
North Carolina,NC,Burke,87881,58.2,54.57,454.839044652,8.97,44798.0,2,4,1,2,7,6
North Carolina,NC,Cabarrus,235797,60.0,49.2,196.199388846,8.97,53647.0,1,4,2,5,7,3
North Carolina,NC,Caldwell,80492,57.8,57.04,458.150997151,8.97,43856.0,2,4,1,2,7,6
North Carolina,NC,Camden,11088,62.0,43.39,3.19817767654,8.97,55457.0,6,3,3,7,7,3
North Carolina,NC,Carteret,69380,64.1,54.79,3.9242618742,8.97,60741.0,2,3,1,7,7,2
North Carolina,NC,Caswell,22614,59.0,43.24,175.721130221,8.97,42247.0,4,4,3,5,7,6
North Carolina,NC,Catawba,163462,59.5,49.55,298.976501305,8.97,53333.0,1,4,2,4,7,3
North Carolina,NC,Chatham,79864,60.8,49.73,129.196373457,8.97,75624.0,2,3,2,6,7,1
North Carolina,NC,Cherokee,29512,56.5,63.22,650.170618855,8.97,40485.0,4,6,1,2,7,7
North Carolina,NC,Chowan,13940,62.4,43.8,5.39800995025,8.97,50460.0,5,3,3,7,7,4
North Carolina,NC,Clay,11614,55.5,61.96,817.849865952,8.97,43300.0,6,6,1,1,7,6
North Carolina,NC,Cleveland,100670,59.7,51.67,271.037190083,8.97,45544.0,2,4,2,4,7,6
North Carolina,NC,Columbus,49885,64.1,47.4,21.1928199189,8.97,44729.0,3,3,2,7,7,6
North Carolina,NC,Craven,100874,63.4,47.79,8.37705575612,8.97,54135.0,2,3,2,7,7,3
North Carolina,NC,Cumberland,336699,63.3,44.64,44.832318311,8.97,46992.0,1,3,3,7,7,5
North Carolina,NC,Currituck,31015,62.2,43.54,1.83821932682,8.97,57320.0,4,3,3,7,7,2
North Carolina,NC,Dare,37956,63.2,48.61,1.21837088388,8.97,68887.0,3,3,2,7,7,1
North Carolina,NC,Davidson,172586,59.4,45.07,231.852207294,8.97,48086.0,1,4,3,5,7,5
North Carolina,NC,Davie,44090,59.0,44.27,228.437562438,8.97,57591.0,3,4,3,5,7,2
North Carolina,NC,Duplin,48990,62.7,46.26,27.1009174312,8.97,51968.0,3,3,3,7,7,4
North Carolina,NC,Durham,332680,60.4,47.42,112.483606557,8.97,60330.0,1,4,2,6,7,2
North Carolina,NC,Edgecombe,48301,61.6,40.47,21.7915343915,8.97,45069.0,3,3,4,7,7,6
North Carolina,NC,Forsyth,389157,58.6,47.74,258.459974587,8.97,56378.0,1,4,2,4,7,3
North Carolina,NC,Franklin,74539,60.5,46.37,95.7494553377,8.97,44996.0,2,4,3,6,7,6
North Carolina,NC,Gaston,234215,60.7,50.12,232.586391437,8.97,48508.0,1,4,2,5,7,5
North Carolina,NC,Gates,10383,61.6,42.54,8.50114766641,8.97,50100.0,6,3,3,7,7,4
North Carolina,NC,Graham,7980,54.5,59.38,853.754919499,8.97,43178.0,6,6,1,1,7,6
North Carolina,NC,Granville,61903,59.8,45.95,129.259564165,8.97,46504.0,2,4,3,6,7,5
North Carolina,NC,Greene,20211,62.3,43.04,24.0730503455,8.97,39564.0,5,3,3,7,7,7
North Carolina,NC,Guilford,546101,59.3,50.38,239.817028244,8.97,54651.0,1,4,2,5,7,3
North Carolina,NC,Halifax,47848,60.7,42.44,46.6374954229,8.97,44948.0,3,4,3,7,7,6
North Carolina,NC,Harnett,138832,62.3,48.47,75.4305744007,8.97,43484.0,2,3,2,6,7,6
North Carolina,NC,Haywood,62609,51.3,53.45,1091.57425265,8.97,49639.0,2,7,1,1,7,4
North Carolina,NC,Henderson,118106,55.5,52.84,735.604803493,8.97,49760.84,2,6,2,2,7,4
North Carolina,NC,Hertford,20875,61.5,41.43,12.320256776,8.97,41973.0,4,3,3,7,7,6
North Carolina,NC,Hoke,53787,63.3,45.94,84.8478873239,8.97,41652.0,3,3,3,6,7,7
North Carolina,NC,Hyde,4576,63.7,50.72,1.55785837651,8.97,49175.0,7,3,2,7,7,4
North Carolina,NC,Iredell,195897,59.2,47.35,272.694059848,8.97,60791.0,1,4,2,4,7,2
North Carolina,NC,Jackson,42955,53.0,59.25,1025.75953566,8.97,43362.0,3,7,1,1,7,6
North Carolina,NC,Johnston,234778,62.3,48.81,62.245802552,8.97,48950.0,1,3,2,7,7,4
North Carolina,NC,Jones,9233,62.9,45.96,13.844304522,8.97,50245.0,6,3,3,7,7,4
North Carolina,NC,Lee,65476,61.6,48.98,98.9028815368,8.97,49136.0,2,3,2,6,7,4
North Carolina,NC,Lenoir,54633,62.2,42.81,23.5386165212,8.97,50363.0,3,3,3,7,7,4
North Carolina,NC,Lincoln,93095,60.0,49.67,267.936226749,8.97,55368.0,2,4,2,4,7,3
North Carolina,NC,McDowell,44753,56.9,58.49,552.13229104,8.97,42960.0,3,6,1,2,7,6
North Carolina,NC,Macon,38065,54.3,58.35,940.328541001,8.97,48875.0,3,6,1,1,7,4
North Carolina,NC,Madison,21768,55.2,48.84,807.450530035,8.97,43064.0,4,6,2,2,7,6
North Carolina,NC,Martin,21508,62.2,42.96,13.6502636204,8.97,43176.0,4,3,3,7,7,6
North Carolina,NC,Mecklenburg,1145392,61.1,48.79,209.495614035,8.97,71836.0,1,3,2,5,7,1
North Carolina,NC,Mitchell,15094,51.7,52.78,953.96912114,8.97,43973.0,5,7,2,1,7,6
North Carolina,NC,Montgomery,25894,61.7,48.71,158.956404736,8.97,46916.0,4,3,2,6,7,5
North Carolina,NC,Moore,105531,62.2,46.92,129.961420932,8.97,60775.0,2,3,3,6,7,2
North Carolina,NC,Nash,95789,61.1,43.73,56.9219512195,8.97,50714.0,2,3,3,7,7,4
North Carolina,NC,New Hanover,234921,65.2,51.48,6.58262350937,8.97,57693.0,1,3,2,7,7,2
North Carolina,NC,Northampton,16779,60.8,42.25,29.5099637681,8.97,46742.0,5,3,3,7,7,5
North Carolina,NC,Onslow,207298,63.7,48.04,12.7245620574,8.97,50869.0,1,3,2,7,7,4
North Carolina,NC,Orange,150477,59.7,48.84,184.025572005,8.97,74994.0,1,4,2,5,7,1
North Carolina,NC,Pamlico,12381,63.8,51.05,3.9738267148,8.97,53355.0,6,3,2,7,7,3
North Carolina,NC,Pasquotank,40938,62.1,43.25,2.5079787234,8.97,47034.0,3,3,3,7,7,5
North Carolina,NC,Pender,65737,64.1,50.31,11.1861443833,8.97,48665.0,2,3,2,7,7,5
North Carolina,NC,Perquimans,13210,62.2,43.67,3.54394299287,8.97,51577.0,5,3,3,7,7,4
North Carolina,NC,Person,39386,59.0,43.47,172.249373434,8.97,46879.0,3,4,3,5,7,5
North Carolina,NC,Pitt,173542,62.5,42.97,13.8950874271,8.97,53200.0,1,3,3,7,7,3
North Carolina,NC,Polk,19986,59.2,57.52,371.797219003,8.97,59482.0,5,4,1,3,7,2
North Carolina,NC,Randolph,146043,60.1,47.61,197.703933747,8.97,45777.0,2,4,2,5,7,5
North Carolina,NC,Richmond,42778,63.0,47.82,101.960728515,8.97,44562.0,3,3,2,6,7,6
North Carolina,NC,Robeson,116663,64.1,44.5,45.6662807525,8.97,41780.0,2,3,3,7,7,7
North Carolina,NC,Rockingham,91957,58.9,46.15,214.190691369,8.97,45049.0,2,4,3,5,7,6
North Carolina,NC,Rowan,149645,59.5,45.96,227.265600825,8.97,46763.0,2,4,3,5,7,5
North Carolina,NC,Rutherford,64963,59.3,51.63,339.674109264,8.97,42376.0,2,4,2,3,7,6
North Carolina,NC,Sampson,59120,62.9,46.74,37.9336219336,8.97,45841.0,2,3,3,7,7,5
North Carolina,NC,Scotland,34162,63.8,45.41,76.9240837696,8.97,42171.0,3,3,3,6,7,6
North Carolina,NC,Stanly,64153,61.1,50.77,157.021433356,8.97,46827.0,2,3,2,6,7,5
North Carolina,NC,Stokes,45175,58.0,50.87,297.415201361,8.97,46159.0,3,4,2,4,7,5
North Carolina,NC,Surry,71403,57.5,54.77,375.304305757,8.97,46963.0,2,4,1,3,7,5
North Carolina,NC,Swain,13967,52.4,60.78,966.400887574,8.97,49421.0,5,7,1,1,7,4
North Carolina,NC,Transylvania,33355,54.6,62.05,860.604122246,8.97,52252.0,4,6,1,1,7,3
North Carolina,NC,Tyrrell,3365,63.1,46.0,1.4,8.97,47379.0,7,3,3,7,7,5
North Carolina,NC,Union,249070,61.8,45.6,172.554707379,8.97,63777.0,1,3,3,5,7,1
North Carolina,NC,Vance,42138,59.8,45.35,117.075095057,8.97,44399.0,3,4,3,6,7,6
North Carolina,NC,Wake,1175021,61.4,48.02,98.7278782112,8.97,71205.0,1,3,2,6,7,1
North Carolina,NC,Warren,18713,60.0,43.98,91.7157894737,8.97,38740.0,5,4,3,6,7,7
North Carolina,NC,Washington,10828,62.7,45.0,4.4336475707,8.97,46846.0,6,3,3,7,7,5
North Carolina,NC,Watauga,55089,51.6,58.82,1005.33418803,8.97,46766.0,3,7,1,1,7,5
North Carolina,NC,Wayne,117286,62.5,45.87,38.4440661479,8.97,49881.0,2,3,3,7,7,4
North Carolina,NC,Wilkes,65784,57.6,54.88,454.026527051,8.97,46169.0,2,4,1,2,7,5
North Carolina,NC,Wilson,78449,62.3,44.65,38.8622222222,8.97,48642.0,2,3,3,7,7,5
North Carolina,NC,Yadkin,37463,58.1,49.23,284.757673667,8.97,46172.0,3,4,2,4,7,5
North Carolina,NC,Yancey,18811,51.5,53.42,1025.58833768,8.97,41892.0,5,7,1,1,7,6
North Dakota,ND,Adams,2115,42.2,17.19,808.835096596,9.2,57586.0,7,2,7,2,7,2
North Dakota,ND,Barnes,10758,39.6,19.33,425.01843044,9.2,66463.0,6,2,7,3,7,1
North Dakota,ND,Benson,5770,38.5,15.92,472.259066541,9.2,55282.0,7,2,7,2,7,3
North Dakota,ND,Billings,1018,41.9,17.43,789.643023708,9.2,92571.0,7,2,7,2,7,1
North Dakota,ND,Bottineau,6376,38.5,12.38,482.904724919,9.2,69935.0,7,2,7,2,7,1
North Dakota,ND,Bowman,2894,42.9,17.35,906.35198765,9.2,77069.0,7,2,7,1,7,1
North Dakota,ND,Burke,2155,38.0,13.64,642.528588328,9.2,72515.0,7,2,7,2,7,1
North Dakota,ND,Burleigh,99280,39.4,18.58,579.066136114,9.2,66017.0,2,2,7,2,7,1
North Dakota,ND,Cass,192734,40.3,18.34,307.155084961,9.2,65803.0,1,2,7,4,7,1
North Dakota,ND,Cavalier,3597,37.4,11.3,472.085546588,9.2,88700.0,7,2,7,2,7,1
North Dakota,ND,Dickey,4923,40.0,20.19,467.621763754,9.2,73312.0,7,2,6,2,7,1
North Dakota,ND,Divide,2187,38.8,12.29,654.008811334,9.2,66208.0,7,2,7,2,7,1
North Dakota,ND,Dunn,4015,41.3,16.59,688.611385607,9.2,80976.0,7,2,7,2,7,1
North Dakota,ND,Eddy,2314,38.8,15.33,462.266689373,9.2,72571.0,7,2,7,2,7,1
North Dakota,ND,Emmons,3250,40.2,20.47,576.935984903,9.2,72883.0,7,2,6,2,7,1
North Dakota,ND,Foster,3378,38.7,15.58,466.575982997,9.2,75732.0,7,2,7,2,7,1
North Dakota,ND,Golden Valley,1744,42.3,18.61,821.595773688,9.2,52279.0,7,2,7,1,7,3
North Dakota,ND,Grand Forks,72413,39.2,14.58,309.276953663,9.2,58132.0,2,2,7,4,7,2
North Dakota,ND,Grant,2243,41.0,19.61,682.375103277,9.2,57313.0,7,2,7,2,7,2
North Dakota,ND,Griggs,2252,38.5,17.51,441.516531503,9.2,73012.0,7,2,7,2,7,1
North Dakota,ND,Hettinger,2406,41.1,16.82,783.581300813,9.2,58160.0,7,2,7,2,7,2
North Dakota,ND,Kidder,2393,38.4,17.95,564.405615482,9.2,74589.0,7,2,7,2,7,1
North Dakota,ND,LaMoure,4098,40.2,20.38,470.196175079,9.2,72712.0,7,2,6,2,7,1
North Dakota,ND,Logan,1855,39.1,20.62,610.336434109,9.2,68365.0,7,2,6,2,7,1
North Dakota,ND,McHenry,5189,39.3,14.33,469.697880904,9.2,72140.0,7,2,7,2,7,1
North Dakota,ND,McIntosh,2475,39.5,21.7,625.593020514,9.2,80675.0,7,2,6,2,7,1
North Dakota,ND,McKenzie,13908,41.7,15.06,685.462737761,9.2,72258.0,5,2,7,2,7,1
North Dakota,ND,McLean,9824,40.3,16.4,599.167223761,9.2,76889.0,6,2,7,2,7,1
North Dakota,ND,Mercer,8333,40.9,16.62,614.164848485,9.2,65113.0,6,2,7,2,7,1
North Dakota,ND,Morton,33710,40.4,19.03,624.488754927,9.2,58630.0,3,2,7,2,7,2
North Dakota,ND,Mountrail,9290,39.4,14.33,667.542336182,9.2,72419.0,6,2,7,2,7,1
North Dakota,ND,Nelson,2995,38.2,16.31,453.144243494,9.2,70971.0,7,2,7,2,7,1
North Dakota,ND,Oliver,1856,40.4,18.03,618.738058552,9.2,63441.0,7,2,7,2,7,2
North Dakota,ND,Pembina,6763,38.9,11.92,270.536396181,9.2,75974.0,6,2,7,4,7,1
North Dakota,ND,Pierce,3942,38.2,14.24,480.41439769,9.2,66733.0,7,2,7,2,7,1
North Dakota,ND,Ramsey,11515,38.4,14.97,455.096283784,9.2,59490.0,6,2,7,2,7,2
North Dakota,ND,Ransom,5640,40.4,20.14,365.432020997,9.2,64827.0,7,2,6,3,7,1
North Dakota,ND,Renville,2220,38.9,11.95,522.147511998,9.2,78282.0,7,2,7,2,7,1
North Dakota,ND,Richland,16580,41.7,20.36,311.426216516,9.2,59919.0,5,2,6,4,7,2
North Dakota,ND,Rolette,11933,37.9,11.85,548.392505855,9.2,52939.0,6,2,7,2,7,3
North Dakota,ND,Sargent,3795,40.8,20.21,377.757535695,9.2,74799.0,7,2,6,3,7,1
North Dakota,ND,Sheridan,1295,39.2,17.9,568.397646536,9.2,78328.0,7,2,7,2,7,1
North Dakota,ND,Sioux,3711,41.3,19.81,618.465079365,9.2,36445.0,7,2,7,2,7,7
North Dakota,ND,Slope,672,42.3,16.95,867.195354935,9.2,80270.0,7,2,7,1,7,1
